id,name,status,latitude,longitude,hu,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,municipal,nhood,n_transit
1935,59 Temple Place,completed,42.354669407247,-71.0616794312933,0,,,,,,Boston,Downtown,"[""Rapid Transit: Downtown Crossing""]"
2071,Black Birch Phase I,completed,42.4375886577971,-71.42141624706,25,,,,,,Concord,,[]
1938,2 Sharp St,completed,42.1619826604162,-70.9163137894871,0,0,0,0,0,0,Hingham,,[]
1947,Red Hat,completed,42.5930992601696,-71.441292648918,0,,,,,,Westford,,[]
1939,High Field Meadows,completed,42.6632656543688,-71.2857778967408,20,,,,,,Dracut,,[]
2064,Turnpike Air Rights Parcel 12,completed,42.3473681533151,-71.088721452596,0,0,0,0,0,0,Boston,Fenway,"[""Rapid Transit: Hynes Convention Center""]"
2075,Babcock Place,completed,42.3478820884638,-71.1216263048698,62,0,0,0,0,0,Brookline,,"[""Rapid Transit: Babcock Street""]"
4638,606 East Fourth,completed,42.3348961636648,-71.0405336247491,14,0,0,0,0,0,Boston,South Boston,[]
201,One Dalton-Four Seasons,completed,42.3457623789498,-71.0840121759749,180,0,0,0,0,0,Boston,Back Bay,"[""Rapid Transit: Prudential""]"
1665,888 Boylston Street,completed,42.3481873031841,-71.0829735241287,0,0,0,0,0,0,Boston,Back Bay,"[""Rapid Transit: Prudential""]"
1948,Cornerstone Square,completed,42.5630190560912,-71.4312835440851,0,,,,,,Westford,,"[""RTA: LRTA""]"
1944,Ridge at Blue Hills,completed,42.2091883964234,-71.0375563769686,186,0,0,0,0,0,Braintree,,[]
1950,Groton Woods,completed,42.5906650239741,-71.5114650002777,117,,,,,,Groton,,[]
1952,95 Eames Street,completed,42.2693032157899,-71.4146064651255,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
1957,386-388 Market Street,completed,42.3501503710007,-71.1525681792763,17,3,0,0,0,3,Boston,Brighton,"[""MBTA Key Bus Route: 57"", ""MBTA Key Bus Route: 66""]"
2076,Ledgeview,completed,42.041006483117,-71.3059437251821,238,0,0,0,0,0,Wrentham,,[]
1958,40 Fisher Avenue,completed,42.3301578231096,-71.1008340179714,15,2,0,0,2,0,Boston,Mission Hill,"[""Rapid Transit: Roxbury Crossing""]"
1959,Roxbury Latin Athletic Facilities Expansion,completed,42.2756045375299,-71.1564341388927,0,0,0,0,0,0,Boston,West Roxbury,"[""Commuter Rail: West Roxbury""]"
3465,"Concord Mews 40B, 48 Old Powder Mill Rd.",completed,42.4371580253834,-71.4269979828664,350,350,,,,,Concord,,[]
3459,Gracie Lane Subdivision,completed,42.4812292430637,-70.9110771868151,6,,,,,,Swampscott,,[]
3462,Barbara's Way - Agawam Road,completed,42.4860455641506,-71.467491989589,4,,,,,,Acton,,[]
3460,Wayside Commons ,completed,42.4854880977947,-71.1934332318693,0,,,,,,Burlington,,[]
3458,100 Burrill Street,completed,42.4701790352795,-70.921095860184,8,,,,,,Swampscott,,"[""Commuter Rail: Swampscott""]"
3463,Nara Ridge Road,completed,42.5133139575244,-71.4121497150082,10,,,,,,Acton,,[]
3608,Dave & Buster's Mishawum Road,completed,42.5029090121045,-71.1375312373802,0,,,,,,Woburn,,"[""Commuter Rail: Mishawum""]"
3609,New Intermodal Center at Hingham Shipyard,completed,42.2530892013098,-70.919338770403,0,,,,,,Hingham,,"[""Ferry: Hingham Ferry(F1)""]"
3610,The Groves,completed,41.9729778131664,-70.9754955835456,24,,,,,,Bridgewater,,[]
4639,348-350 Bremen Street,completed,42.3776682759275,-71.0289558484743,14,0,0,0,0,0,Boston,East Boston,"[""Rapid Transit: Airport""]"
2093,Mattapan Heights 5A,completed,42.2696474377503,-71.084460596349,60,60,,,,,Boston,Mattapan,"[""Rapid Transit: Valley Road""]"
2099,Woburn Homewood Suites and Hampton Inn,completed,42.5002446995754,-71.1238557631194,0,0,0,0,0,0,Woburn,,"[""RTA: MVRTA""]"
2100,Dragon Court - 10 lots,completed,42.5099296019224,-71.1257684727126,20,0,0,0,0,0,Woburn,,"[""RTA: MVRTA""]"
2150,30 Howard Street,completed,42.3978628958004,-71.1273169442656,5,,,,,,Somerville,Davis Square,"[""Rapid Transit: Davis""]"
3470,"Concord Country Club, 240 Old Road to Nine Acre Corner",completed,42.4473675770192,-71.3836895050799,0,,,,,,Concord,,[]
2106,Emerald Court,completed,42.3410367178834,-71.0498562945308,259,,,,,,Boston,South Boston,"[""Rapid Transit: Broadway""]"
2108,601 Albany Street,completed,42.3371328493765,-71.0688209661605,0,0,0,0,0,0,Boston,South End,"[""Rapid Transit: Newton St""]"
2107,Old Colony Square,completed,42.3346553954256,-71.0546507995373,20,,,,,,Boston,South Boston,"[""Rapid Transit: Andrew""]"
2105,Residences at Jamaica Pond,completed,42.3148094636442,-71.1170861714358,17,2,,,,,Boston,Jamaica Plain,"[""MBTA Key Bus Route: 32"", ""MBTA Key Bus Route: 39""]"
2117,1868 Massachusetts Ave.,completed,42.3878920666726,-71.1197103262089,0,0,0,0,0,0,Cambridge,Neighborhood Nine,"[""Rapid Transit: Porter""]"
2127,Winthrop Hospital,completed,42.3794144603794,-70.9909749619407,74,0,0,0,0,0,Winthrop,,[]
2126,Dalrymple School redevelopment,completed,42.3851592960292,-70.9731696476382,27,27,0,0,27,0,Winthrop,,[]
2122,35-45 Coffey Street,completed,42.2886524244288,-71.0491066182079,46,0,0,0,0,0,Boston,Dorchester,[]
2119,40-44 Harrison Avenue,completed,42.3516139291182,-71.0609383231104,25,,,,,,Boston,Chinatown,"[""Rapid Transit: Chinatown""]"
2151,Weston View Condos,completed,42.4029715232833,-71.1292658799613,19,,,,,,Somerville,Teele Square,"[""MBTA Key Bus Route: 77""]"
2133,51 Pearl St.,completed,42.4256523314685,-71.0768702467386,18,,,,,,Malden,West End,"[""Rapid Transit: Malden Center""]"
2130,1500 Salem St.,completed,42.4406063950018,-71.0254369907399,240,,,,,,Malden,Linden Highlands,[]
2131,Hillside School,completed,42.4110401746746,-71.1229281500334,12,,,,,,Medford,,"[""Rapid Transit: College Avenue Glx""]"
2152,406 Main Street,completed,42.4533615823089,-71.066682293857,6,0,0,0,0,0,Melrose,,"[""Commuter Rail: Wyoming Hill""]"
2137,Seaport Square: Parcel J - Yotel Seaport Boston,completed,42.3523052563211,-71.0473042670711,0,0,0,0,0,0,Boston,South Boston Waterfront,"[""Rapid Transit: Courthouse""]"
2123,731 Harrison Avenue,completed,42.3380502068416,-71.0716718695484,68,0,0,0,0,0,Boston,South End,"[""Rapid Transit: Newton St""]"
2156,Brightview Assisted Living,completed,42.5480789671649,-70.9281742818441,165,,,,,,Danvers,,"[""RTA: CATA""]"
2132,160 Pleasant St.,completed,42.4268071650571,-71.0715333602853,204,,,,,,Malden,Downtown,"[""Rapid Transit: Malden Center""]"
2155,Home Depot,completed,42.5547537424812,-70.9351990789152,0,,,,,,Danvers,,"[""RTA: CATA""]"
3472,75 Ames St. / Cambridge Center/ Broad Institute Addition,completed,42.36363922771,-71.0886873842068,0,,,,,,Cambridge,MIT,"[""Rapid Transit: Kendall/Mit""]"
2157,Juniper Village Condos,completed,42.5089107613327,-70.9771451719888,60,,,,,,Peabody,,[]
2159,"Concord Professional Realty, 747 Main St.",completed,42.4549341971273,-71.3754886535043,0,,,,,,Concord,,[]
2135,Hervey School,completed,42.417861930326,-71.1344806927877,8,,,,,,Medford,,"[""Rapid Transit: Route 16 Glx""]"
2142,St. Polycarp's,completed,42.395708221428,-71.090199975764,84,84,,,,,Somerville,Winter Hill,"[""RTA: MVRTA""]"
2136,Target Store,completed,42.3767210015735,-71.0903013563754,0,,,,,,Somerville,Union Square,"[""Rapid Transit: Union Square Glx""]"
2141,23 Lake Street,completed,42.3803641655641,-71.0994532939257,6,,,,,,Somerville,Union Square,"[""Rapid Transit: Union Square Glx""]"
2169,Regency at Bolton,completed,42.4434638166583,-71.6200524645526,60,0,0,0,0,0,Bolton,,[]
2143,47 School Street,completed,42.6159341653918,-71.0199309972043,1,,,,,,Middleton,,[]
2140,Union Place Townhomes,completed,42.3802940309442,-71.0991517025024,12,,,,,,Somerville,Union Square,"[""Rapid Transit: Union Square Glx""]"
2144,106 Forest Street,completed,42.6025813121945,-71.0378743926345,1,,,,,,Middleton,,[]
2145,94 Vernon Street,completed,42.39287879587,-71.1051246648914,6,,,,,,Somerville,Magoun Square,"[""Rapid Transit: Lowell Street Glx""]"
2146,20 Clyde Street,completed,42.3952935799446,-71.1095280421673,3,,,,,,Somerville,Magoun Square,"[""Rapid Transit: Lowell Street Glx""]"
2429,88 Upham Street,completed,42.4246540097527,-71.0573493856106,8,,,,,,Malden,Suffolk Square,[]
2166,Shadow Creek,completed,42.2696607952521,-71.4652523004835,28,,,,,,Ashland,,[]
2161,Rocky Point,completed,42.5374196447073,-71.348280060977,8,2,,,,,Carlisle,,[]
2162,Carriage Way,completed,42.5306342531397,-71.3307819426795,10,,,,,,Carlisle,,[]
2163,Great Brook Estates,completed,42.5479729119616,-71.3339241051909,10,,,,,,Carlisle,,[]
2164,Colonial Acres IV,completed,42.4722770948768,-71.4880502502733,23,,,,,,Acton,,[]
2165,Faulkner Mills,completed,42.4596586308328,-71.4535035532697,30,,,,,,Acton,,"[""Commuter Rail: South Acton""]"
2168,Derby Street Shoppes,completed,42.1775950129129,-70.9096793821337,0,,,,,,Hingham,,[]
4640, Milway Auto,completed,42.1376012094997,-71.4781683127936,0,0,0,0,0,0,Medway,,[]
2170,West View Estates,completed,42.52280172237,-71.4841603256199,5,,,,,,Littleton,,[]
2173,Peregrine Woods,completed,42.1177930602457,-70.6937488156588,32,,,,,,Marshfield,,[]
4991,Taj Hotel,completed,42.3528066444026,-71.0715489780522,0,0,0,0,0,0,Boston,Back Bay,"[""Rapid Transit: Arlington""]"
3474,17 Bond St,completed,42.3949968814798,-71.0959006812144,1,,,,,,Somerville,Winter Hill,"[""Rapid Transit: Gilman Square Glx""]"
2180,Rt. 128 Rest Stop Expansion,completed,42.5741679501859,-70.8738060604373,0,,,,,,Beverly,,"[""RTA: CATA""]"
3475,221 Beacon St,completed,42.3815581479146,-71.1099850416536,8,,,,,,Somerville,Spring Hill,"[""MBTA Key Bus Route: 77""]"
3479,57 Winslow Ave,completed,42.3966415904948,-71.1191409627203,1,,,,,,Somerville,Davis Square,"[""Rapid Transit: Davis""]"
3952,Abby Road,completed,42.8414074849218,-70.9932942139451,13,0,0,0,0,0,Merrimac,,"[""RTA: MVRTA""]"
3480,67 Florence St,completed,42.3845280039747,-71.0821167310102,6,0,0,0,0,0,Somerville,East Somerville,"[""Rapid Transit: Sullivan Square""]"
3483,113 Richdale Ave (Richdale Place),completed,42.3891999823807,-71.1252742230058,20,,,,,,Cambridge,Neighborhood Nine,"[""Rapid Transit: Porter""]"
4597,The Haven,completed,42.1447335494871,-71.4536297017896,3,0,0,0,0,0,Medway,,[]
3482,9-11 Harvard Pl.,completed,42.3862758550003,-71.1077766316161,4,0,0,0,0,0,Somerville,Spring Hill,"[""Rapid Transit: Lowell Street Glx""]"
2193,Preserve at Oregon,completed,42.2821382654153,-71.4939213609895,24,,,,,,Ashland,,[]
2198,self storage,completed,42.1518480108225,-71.4980494502411,0,,,,,,Milford,,"[""RTA: MWRTA""]"
2194,Quarry Place,completed,42.1631353660674,-71.5048921801798,0,,,,,,Milford,,[]
2195,industrial bldg.(#1),completed,42.1404058630184,-71.4917019114965,0,,,,,,Milford,,[]
2196,Friendlys Rrestaurant,completed,42.1489776800874,-71.500473485155,0,,,,,,Milford,,"[""RTA: MWRTA""]"
2199,Hopkinton Square,completed,42.2093480737553,-71.5522281188224,0,,,,,,Hopkinton,,"[""RTA: MWRTA""]"
2197,Modera Natick Center,completed,42.2894344352928,-71.3533138480656,138,,,,,,Natick,,"[""Commuter Rail: Natick""]"
2202,Granite Estates,completed,42.1355112879958,-71.4638344626215,18,,,,,,Medway,,[]
2200,Boston Golf,completed,42.1891894325319,-70.9054659817783,0,,,,,,Hingham,,[]
3484,37 Wheeler St (Baker Bldg.),completed,42.3897521376592,-71.1446967192726,72,,,,,,Cambridge,Cambridge Highlands,"[""Rapid Transit: Alewife""]"
2205,Fore River Shipyard II,completed,42.242592798478,-70.9727226901217,0,,,,,,Quincy,Quincy Point,"[""Ferry: Quincy Ferry(F2) & Quincy & Hull Ferry(F2(H))""]"
2209,"Thoreau Farm Trust, 341 Virginia Rd.",completed,42.4690053269319,-71.310956985569,0,,,,,,Concord,,[]
2207,"Concord Art Association, 37 Lexington Rd.",completed,42.4601129992565,-71.3471914445487,0,,,,,,Concord,,[]
2211,"Justice Resource Institute, 148-160 Walden St.",completed,42.4569996531306,-71.3463326543087,0,,,,,,Concord,,[]
2208,"Dee, 1135 Main St.",completed,42.4559965304138,-71.389288127219,0,,,,,,Concord,,"[""Commuter Rail: West Concord""]"
2210,Wilmington Plaza,completed,42.5556121190817,-71.1789649230061,0,,,,,,Wilmington,,"[""RTA: LRTA""]"
2212,Beacon Ocean Shores,completed,42.1011447327511,-70.6755965339977,97,,,,,,Marshfield,,"[""RTA: GATRA""]"
2214,"Analog Devices, Inc.",completed,42.5297321090562,-71.1504891075951,0,,,,,,Wilmington,,[]
2216,G.S.I.,completed,42.5169643780831,-71.2411426075715,0,,,,,,Bedford,,"[""RTA: LRTA""]"
2217,The Boulders,completed,42.6075241063015,-70.8804010134521,24,,,,,,Wenham,,"[""Commuter Rail: Hamilton/Wenham""]"
3485,22 Water St (Mac-Grey),completed,42.3729928017452,-71.0787574166288,392,,,,,,Cambridge,East Cambridge,"[""Rapid Transit: Lechmere""]"
2213,Middlewood ,completed,42.592793226098,-70.926859618414,20,5,,,,,Wenham,,[]
2219,Residences at Milton Village,completed,42.2704114770529,-71.0666916364698,21,,,,,,Milton,,"[""Rapid Transit: Milton""]"
2223,Balancing Rock,completed,42.1711634137269,-71.4756799498582,49,0,0,0,0,0,Holliston,,"[""RTA: MWRTA""]"
2222,"Fairhaven Residential Gardens 40B, Abbott Lane",completed,42.447414636342,-71.3578923964049,42,,,,,,Concord,,[]
2225,Blake Block,completed,42.4926937701039,-71.2803671266406,7,,,,,,Bedford,,[]
2224,Wildlife Woods,completed,42.4022516599669,-71.4944046860079,67,,,,,,Stow,,[]
2230,Big Y Supermarket - 348 East Central Street,completed,42.079076353833,-71.3808644898509,0,,,,,,Franklin,,"[""RTA: GATRA""]"
2231,104 Tremont Street,completed,42.0151782648667,-70.7192253181488,0,,,,,,Duxbury,,"[""RTA: GATRA""]"
2237,47 Houghton St,completed,42.3749222999389,-71.0993956348369,2,,,,,,Somerville,Union Square,"[""Rapid Transit: Union Square Glx""]"
5403,Millside at Heritage Park,completed,42.1571090287656,-71.1507880064534,60,60,0,0,0,15,Canton,,"[""Commuter Rail: Canton Center""]"
2242,301 Binney St (Lyme),completed,42.3666848736695,-71.0870548777689,0,,,,,,Cambridge,East Cambridge,"[""Rapid Transit: Kendall/Mit""]"
2245,650 East Kendall St (office/CRP),completed,42.3644695795706,-71.0806270614147,0,,,,,,Cambridge,East Cambridge,"[""Rapid Transit: Kendall/Mit""]"
2243,18-24 Bay State Rd,completed,42.3869995301363,-71.1400661293813,23,,,,,,Cambridge,Neighborhood Nine,[]
2240,61 Cherry St,completed,42.3922786605432,-71.1140294286067,1,,,,,,Somerville,Spring Hill,"[""Rapid Transit: Porter""]"
2246,479 Concord Ave (Shelter Inc.),completed,42.3867889890183,-71.1402922224152,14,,,,,,Cambridge,Neighborhood Nine,[]
2241,199-209 Columbia St,completed,42.3684002990355,-71.0973664013733,13,,,,,,Cambridge,The Port,"[""Rapid Transit: Central""]"
2244,95 Harvey St,completed,42.3975795278294,-71.1332244320153,8,,,,,,Cambridge,North Cambridge,"[""Rapid Transit: Alewife""]"
2273,WAVE project,completed,42.4762577854442,-71.4719329242963,0,,,,,,Acton,,[]
2251,159 First Street,completed,42.3662424126614,-71.0785006303214,115,,,,,,Cambridge,East Cambridge,"[""Rapid Transit: Lechmere""]"
2247,1979 Massachusetts Ave (Long Funeral Home),completed,42.3903734081717,-71.1205887059575,15,,,,,,Cambridge,North Cambridge,"[""Rapid Transit: Porter""]"
2261,"The Bioengineering Group, 18 Commercial Street",completed,42.5244482278507,-70.901305644511,0,,,,,,Salem,,"[""Commuter Rail: Salem""]"
2260,155 Washington Street - Salem News building,completed,42.5200558143907,-70.8948458384553,31,,,,,,Salem,,"[""Commuter Rail: Salem""]"
2258,417 South Street,completed,42.3329789824148,-71.5448199776078,0,,,,,,Marlborough,,"[""RTA: MWRTA""]"
3488,239-241 Prospect St (Pann),completed,42.3713266195103,-71.0999672315122,8,,,,,,Cambridge,Mid-Cambridge,"[""Rapid Transit: Central""]"
2262,Almquist Subdivision,completed,42.2323982721034,-70.9982352095147,8,,,,,,Braintree,,"[""Rapid Transit: Quincy Adams""]"
3487,125-127 Harvard St (Printshop),completed,42.3654577525342,-71.0932801478312,26,,,,,,Cambridge,The Port,"[""Rapid Transit: Kendall/Mit""]"
2257,Wall Drive,completed,42.4661668574461,-71.1833543578892,10,,,,,,Woburn,,[]
2254,688 Huron Ave (City Youth Center/VFW),completed,42.3803624136484,-71.1541420749281,0,,,,,,Cambridge,Strawberry Hill,"[""MBTA Key Bus Route: 73"", ""MBTA Key Bus Route: 71""]"
2278,622 Massachusetts Ave (Holmes Bldg),completed,42.3650106941873,-71.1039663959824,21,,,,,,Cambridge,Cambridgeport,"[""Rapid Transit: Central""]"
2263,Till Building,completed,42.3905321763052,-71.037515855489,23,,,,,,Chelsea,,"[""Commuter Rail: Chelsea""]"
3493,5 Cowperthwaite St (Harvard University Grad Dorm),completed,42.3690677052696,-71.115578657297,141,,,,,,Cambridge,Riverside,"[""Rapid Transit: Harvard""]"
3492,450 Kendall St (CRP),completed,42.3633641842482,-71.0815176997543,0,,,,,,Cambridge,East Cambridge,"[""Rapid Transit: Kendall/Mit""]"
3497,15 Oxford St (Harvard LISE),completed,42.377974057158,-71.1180492593433,0,,,,,,Cambridge,Agassiz,"[""Rapid Transit: Harvard""]"
3491,Lexington Way,completed,42.1458463907305,-71.1848706143427,7,,,,,,Sharon,,[]
3495,43 Vassar St (MIT Brain & Cog),completed,42.362354097036,-71.092118078837,0,,,,,,Cambridge,The Port,"[""Rapid Transit: Kendall/Mit""]"
3498,126 Charles St,completed,42.3675718139301,-71.0819887644526,8,,,,,,Cambridge,East Cambridge,"[""Rapid Transit: Lechmere""]"
3500,823 Main St (Nightstage),completed,42.363468891657,-71.0977224134816,9,,,,,,Cambridge,The Port,"[""Rapid Transit: Central""]"
3499,150 Second St (Skanska),completed,42.3670250181704,-71.0788212607544,0,,,,,,Cambridge,East Cambridge,"[""Rapid Transit: Lechmere""]"
3489,173 Pearl St (Blessed Sacrament),completed,42.3607108591494,-71.1077697754474,42,,,,,,Cambridge,Cambridgeport,"[""Rapid Transit: Central""]"
3494,325 Elm St,completed,42.3740521506334,-71.0951821621132,8,,,,,,Cambridge,Wellington-Harrington,"[""Rapid Transit: Union Square Glx""]"
2266,1502 Main,completed,42.1529264448071,-70.9530006949881,0,,,,,,Weymouth,,"[""Commuter Rail: South Weymouth""]"
2271,The Shops at Ocean's Gate,completed,42.091642644034,-70.705549444541,0,,,,,,Marshfield,,"[""RTA: GATRA""]"
2274,819-827 Bay Road,completed,42.1187210255434,-71.1393205055394,2,,,,,,Sharon,,[]
3501,70-80 Fawcett St,completed,42.3917260162469,-71.1454979360782,429,,,,,,Cambridge,Cambridge Highlands,"[""Rapid Transit: Alewife""]"
2280,Nine Zero Hotel,completed,42.3573389023612,-71.0607045237287,0,,,,,,Boston,Downtown,"[""Rapid Transit: Park Street""]"
2281,Dexter Condominiums- 449 Washington Street,completed,42.3553257824383,-71.0609843425822,56,6,,,,,Boston,Downtown,"[""Rapid Transit: Downtown Crossing""]"
2308,Grant place,completed,42.2840076445814,-71.3409252428848,24,0,0,0,0,0,Natick,,"[""Commuter Rail: Natick""]"
2330,31 New Ocean St,completed,42.4695934715524,-70.9224123634911,3,,,,,,Swampscott,,"[""Commuter Rail: Swampscott""]"
2303,Orloff Building,completed,42.4682975226717,-70.9169547677723,0,,,,,,Swampscott,,"[""Commuter Rail: Swampscott""]"
2305,Walnut Place,completed,42.2867495557891,-71.3444602458321,41,,,,,,Natick,,"[""Commuter Rail: Natick""]"
2304,17 Morley Street,completed,42.3292188315556,-71.0920317143224,2,,,,,,Boston,Roxbury,"[""Rapid Transit: Roxbury Crossing""]"
2279,Woolworth Studios- 62 Pleasant Street,completed,42.4266068782161,-71.0690934445015,11,,,,,,Malden,Downtown,"[""Rapid Transit: Malden Center""]"
2307,47 Thorndike Street,completed,42.3329794546574,-71.0786525364122,0,,,,,,Boston,Roxbury,"[""Rapid Transit: Melnea Cass Blvd""]"
2310,270 Main Street,completed,42.6779234494899,-71.4656204564462,1,,,,,,Dunstable,,[]
2309,Lalli Woods Condominium,completed,42.4710746675149,-71.4038840000156,8,6,,,,,Concord,,[]
2284,Laconia Condominiums- 1180-1200 Washington Street,completed,42.342891463638,-71.0660567384557,98,,,,,,Boston,South End,"[""Rapid Transit: East Berkeley St""]"
2282,1383-1395 Washington Street,completed,42.3414457413881,-71.070062695907,30,,,,,,Boston,South End,"[""Rapid Transit: Union Park St""]"
2286,Opera House- 539 Washington Street,completed,42.3541814362488,-71.0628230455226,0,,,,,,Boston,Downtown,"[""Rapid Transit: Boylston""]"
2283,"Davenport Commons - Northeastern U- 0 Burke St, Tremont St., Columbus Ave. & Douglass Pk",completed,42.3377954968284,-71.0845784982492,60,60,,,,,Boston,Roxbury,"[""Rapid Transit: Massachusetts Ave""]"
